INCOME, QUALITY, VOLUME
5.868885934101098776e+07, 6.841476950976833344e+09, 2.661211567240017757e+04
5.820355138310593367e+07, 6.838350192583515167e+09, 2.686274290722254227e+04
5.756490824483066052e+07, 6.839997607694126129e+09, 2.715396900281298440e+04
5.668001391798830032e+07, 6.834984144483830452e+09, 2.750353005154248604e+04
5.535586928642301261e+07, 6.848797283253902435e+09, 2.794330968530705286e+04
5.314938933931301534e+07, 6.912755010484025002e+09, 2.855967316039348225e+04
4.865169907626146078e+07, 7.022513155038871765e+09, 2.959967265933833914e+04
1.898365109556689858e+07, 8.251664359955486298e+09, 3.243603984210522685e+04
5.985959913179893047e+07, 6.829991855982507706e+09, 2.585626685165403978e+04
5.963898228573079407e+07, 6.829035570358120918e+09, 2.601372133329189455e+04
5.938053047031201422e+07, 6.834497403756113052e+09, 2.619150736198453524e+04
5.907128793056610972e+07, 6.840217497240905762e+09, 2.639130781646456307e+04
5.868884087627708167e+07, 6.846457379045463562e+09, 2.661226218987792890e+04
5.820355138310593367e+07, 6.838350192583515167e+09, 2.686274290722254227e+04
5.756492006641229987e+07, 6.839850041622495651e+09, 2.715401197221297843e+04
5.668006569231681526e+07, 6.837853619435474396e+09, 2.750354638630261252e+04
5.535586928642301261e+07, 6.848797283253902435e+09, 2.794330968530705286e+04
5.314938933931301534e+07, 6.912755010484025002e+09, 2.855967316039348225e+04
4.865172043235614896e+07, 7.023661924430091858e+09, 2.959967415126092601e+04
1.898365109556689858e+07, 8.251664359955486298e+09, 3.243603984210522685e+04
5.985959913179893047e+07, 6.829991855982507706e+09, 2.585626685165403978e+04
5.963898228573079407e+07, 6.829035570358120918e+09, 2.601372133329189455e+04
5.938052069874287397e+07, 6.833558874146750450e+09, 2.619144995921301961e+04
5.907129672928202152e+07, 6.839604279917566299e+09, 2.639130688562245996e+04
5.868888380246094614e+07, 6.846185159484641075e+09, 2.661225003642084266e+04
5.820350855770500004e+07, 6.838258227150246620e+09, 2.686272041251373230e+04
5.756492006641229987e+07, 6.839850041622495651e+09, 2.715401197221297843e+04
5.668009712818785757e+07, 6.839292540797548294e+09, 2.750357416779322375e+04
5.535586928642301261e+07, 6.848797283253902435e+09, 2.794330968530705286e+04
5.314939414271957427e+07, 6.912716202454315186e+09, 2.855966391678237414e+04
4.865174268305809051e+07, 7.023363211596131325e+09, 2.959967429449719930e+04
1.898365109556689858e+07, 8.251664359955486298e+09, 3.243603984210522685e+04
5.985959913179893047e+07, 6.829991855982507706e+09, 2.585626685165403978e+04
5.963898228573079407e+07, 6.829035570358120918e+09, 2.601372133329189455e+04
5.938054858502709866e+07, 6.833770307232335091e+09, 2.619152688162134655e+04
5.907129938330768049e+07, 6.839969277731420517e+09, 2.639133371672686917e+04
5.868884087627708912e+07, 6.846457492082489014e+09, 2.661226320061158549e+04
5.820355138310593367e+07, 6.838350192583515167e+09, 2.686274290722254227e+04
5.756491675892385095e+07, 6.839589220973145485e+09, 2.715397971582005266e+04
5.668009712818785757e+07, 6.839292540797548294e+09, 2.750357416779322375e+04
5.535578164204078913e+07, 6.848396028756210327e+09, 2.794332333287949950e+04
5.314934663664823771e+07, 6.913080853161210060e+09, 2.855967331812685006e+04
4.865171652125879377e+07, 7.023688024424079895e+09, 2.959968314393638502e+04
1.898365109556689858e+07, 8.251664359955486298e+09, 3.243603984210522685e+04
5.985959913179893047e+07, 6.829991855982507706e+09, 2.585626685165403978e+04
5.963895190341147035e+07, 6.829122374692924500e+09, 2.601374713849636828e+04
5.938054163970068097e+07, 6.833936063123810768e+09, 2.619150566121703378e+04
5.907140322765197605e+07, 6.840970196344829559e+09, 2.639133685654376677e+04
5.868884087627708912e+07, 6.846457492082489014e+09, 2.661226320061158549e+04
5.820350646890889853e+07, 6.838163456916727066e+09, 2.686276920904625149e+04
5.756492006641229987e+07, 6.839850041622495651e+09, 2.715401197221297843e+04
5.668009712818785757e+07, 6.839292540797548294e+09, 2.750357416779322375e+04
5.535578164204078913e+07, 6.848396028756210327e+09, 2.794332333287949950e+04
5.314934663664823771e+07, 6.913080853161210060e+09, 2.855967331812685006e+04
4.865171652125879377e+07, 7.023688024424079895e+09, 2.959968314393638502e+04
1.898365109556689858e+07, 8.251664359955486298e+09, 3.243603984210522685e+04
5.985959913179893047e+07, 6.829991855982507706e+09, 2.585626685165403978e+04
5.963895190341147035e+07, 6.829122374692924500e+09, 2.601374713849636828e+04
5.938050179422596842e+07, 6.834029872493247032e+09, 2.619148104123240773e+04
5.907130846074048430e+07, 6.840957200972064018e+09, 2.639136421579208400e+04
5.868884087627708912e+07, 6.846457492082489014e+09, 2.661226320061158549e+04
5.820355138310593367e+07, 6.838350192583515167e+09, 2.686274290722254227e+04
5.756490824483066797e+07, 6.839997734373655319e+09, 2.715396373220373425e+04
5.668009712818785757e+07, 6.839292540797548294e+09, 2.750357416779322375e+04
5.535578164204078913e+07, 6.848396028756210327e+09, 2.794332333287949950e+04
5.314934663664823771e+07, 6.913080853161210060e+09, 2.855967331812685006e+04
4.865171652125879377e+07, 7.023688024424079895e+09, 2.959968314393638502e+04
1.898365109556689858e+07, 8.251664359955486298e+09, 3.243603984210522685e+04
5.985964639603411406e+07, 6.830643359520455360e+09, 2.585624885406177782e+04
5.963895190341147035e+07, 6.829122374692924500e+09, 2.601374713849636828e+04
5.938055134185933322e+07, 6.834002655308558464e+09, 2.619144086286215315e+04
5.907131454582419246e+07, 6.840297127720329285e+09, 2.639135060746247837e+04
5.868889462929322571e+07, 6.846235376950063705e+09, 2.661220918914864160e+04
5.820355138310593367e+07, 6.838350192583515167e+09, 2.686274290722254227e+04
5.756492006641229987e+07, 6.839850041622495651e+09, 2.715401197221297843e+04
5.668009712818785757e+07, 6.839292540797548294e+09, 2.750357416779322375e+04
5.535578164204078913e+07, 6.848396028756210327e+09, 2.794332333287949950e+04
5.314934663664823771e+07, 6.913080853161210060e+09, 2.855967331812685006e+04
4.865171652125879377e+07, 7.023688024424079895e+09, 2.959968314393638502e+04
1.898365109556689858e+07, 8.251664359955486298e+09, 3.243603984210522685e+04
5.985964639603411406e+07, 6.830643359520455360e+09, 2.585624885406177782e+04
5.963895381764248759e+07, 6.829340992450326920e+09, 2.601375310450358302e+04
5.938053232362898439e+07, 6.833748804443228722e+09, 2.619151778496026964e+04
5.907130846074048430e+07, 6.840957063868315697e+09, 2.639135917361755855e+04
5.868883199770756811e+07, 6.846617479203927994e+09, 2.661220604770691716e+04
5.820355138310593367e+07, 6.838350192583515167e+09, 2.686274290722254227e+04
5.756489159602399170e+07, 6.840652004952883720e+09, 2.715395512253632478e+04
5.668001737656547129e+07, 6.838831582982819557e+09, 2.750359531500605590e+04
5.535578164204078913e+07, 6.848396028756210327e+09, 2.794332333287949950e+04
5.314934663664823771e+07, 6.913080853161210060e+09, 2.855967331812685006e+04
4.865171064045076072e+07, 7.023539188946339607e+09, 2.959968268567443010e+04
1.898365109556689858e+07, 8.251664359955486298e+09, 3.243603984210522685e+04
5.985966514764713496e+07, 6.832493033309523582e+09, 2.585619627115339972e+04
5.963908214451333135e+07, 6.835878701558354378e+09, 2.601373734102342860e+04
5.938055221448597312e+07, 6.834049021765015602e+09, 2.619149785678678381e+04
5.907130846074048430e+07, 6.840957200972064018e+09, 2.639136421579208400e+04
5.868889462929322571e+07, 6.846235376950063705e+09, 2.661220918914864160e+04
5.820353504842866212e+07, 6.838269095856412888e+09, 2.686275447482155505e+04
5.756492823437572271e+07, 6.839976331123130798e+09, 2.715400895569660497e+04
5.668001737656547129e+07, 6.838831582982819557e+09, 2.750359531500605590e+04
5.535578164204078913e+07, 6.848396028756210327e+09, 2.794332333287949950e+04
5.314934663664823771e+07, 6.913080853161210060e+09, 2.855967331812685006e+04
4.865171652125879377e+07, 7.023688024424079895e+09, 2.959968314393638502e+04
1.898365109556689858e+07, 8.251664359955486298e+09, 3.243603984210522685e+04
5.985964639603411406e+07, 6.830643359520455360e+09, 2.585624885406177782e+04
5.963908214451333135e+07, 6.835878701558354378e+09, 2.601373734102342860e+04
5.938055727964527160e+07, 6.833249118651817322e+09, 2.619143470220739982e+04
5.907135579101870209e+07, 6.840768127361694336e+09, 2.639136768425836635e+04
5.868889462929322571e+07, 6.846235376950063705e+09, 2.661220918914864160e+04
5.820355138310593367e+07, 6.838350192583515167e+09, 2.686274290722254227e+04
5.756492823437572271e+07, 6.839976331123130798e+09, 2.715400895569660497e+04
5.668009712818785757e+07, 6.839292540797548294e+09, 2.750357416779322375e+04
5.535578164204078913e+07, 6.848396028756210327e+09, 2.794332333287949950e+04
5.314934663664823771e+07, 6.913080853161210060e+09, 2.855967331812685006e+04
4.865171652125879377e+07, 7.023688024424079895e+09, 2.959968314393638502e+04
1.898365109556689858e+07, 8.251664359955486298e+09, 3.243603984210522685e+04
6.285491248500853032e+07, 6.734033025133274078e+09, 2.139388673940554509e+04
6.285491248500853032e+07, 6.734194964992415428e+09, 2.156568583694873450e+04
6.285491248500853777e+07, 6.734193723337283134e+09, 2.156567449939867583e+04
6.285491248500853032e+07, 6.734194964992415428e+09, 2.156568178743641329e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194964951325417e+09, 2.156568464376916017e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.284428374826020747e+07, 6.745651497391541481e+09, 2.180602139668486780e+04
6.285491248500853032e+07, 6.733237086563743591e+09, 2.143384390021623403e+04
6.285491248500853032e+07, 6.734194964992415428e+09, 2.156568178743641329e+04
6.285491248500853032e+07, 6.734194153457012177e+09, 2.156575832196398551e+04
6.285491248500853032e+07, 6.734194964992415428e+09, 2.156568178743641329e+04
6.285491248500853032e+07, 6.734194829364137650e+09, 2.156569213221877726e+04
6.285491248500853032e+07, 6.734194829364137650e+09, 2.156569213221877726e+04
6.285491248500853032e+07, 6.734195003280589104e+09, 2.156574802602054478e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.284428374826020747e+07, 6.745651497391541481e+09, 2.180602139668486780e+04
6.285491248500852287e+07, 6.733241570329747200e+09, 2.142761523308455071e+04
6.285491248500853032e+07, 6.734194829364137650e+09, 2.156569213221877726e+04
6.285491248500853777e+07, 6.734193994552748680e+09, 2.156565666616669478e+04
6.285491248500853032e+07, 6.734194829364137650e+09, 2.156569618173109848e+04
6.285491248500853032e+07, 6.734194964992415428e+09, 2.156568178743641329e+04
6.285491248500853032e+07, 6.734195677712244987e+09, 2.156567053128998305e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.284428374826020747e+07, 6.745651497391541481e+09, 2.180602139668486780e+04
6.285491248500850052e+07, 6.733241011400584221e+09, 2.142499043398983486e+04
6.285491248500853032e+07, 6.734194964992415428e+09, 2.156568178743641329e+04
6.285491248500853032e+07, 6.734195138867776871e+09, 2.156574458708324892e+04
6.285491248500853032e+07, 6.734194964992415428e+09, 2.156568178743641329e+04
6.285491248500853032e+07, 6.734195813299432755e+09, 2.156566304284036596e+04
6.285491248500853032e+07, 6.734195003280589104e+09, 2.156574802602054478e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853777e+07, 6.734194041895456314e+09, 2.156576861621567878e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.284428374826020747e+07, 6.745651497391541481e+09, 2.180602139668486780e+04
6.285491248500852287e+07, 6.733242777728018761e+09, 2.141512041297893302e+04
6.285491248500853032e+07, 6.734196341732272148e+09, 2.156566286631951516e+04
6.285491248500853032e+07, 6.734195100579603195e+09, 2.156567429898679620e+04
6.285491248500853032e+07, 6.734194829364137650e+09, 2.156569618173109848e+04
6.285491248500853032e+07, 6.734194290560760498e+09, 2.156575928216697503e+04
6.285491248500853032e+07, 6.734194290519670486e+09, 2.156576213849972191e+04
6.285491248500853032e+07, 6.734194829364137650e+09, 2.156569213221877726e+04
6.285491248500853777e+07, 6.734194041895456314e+09, 2.156576861621567878e+04
6.285491248500853777e+07, 6.734194041895456314e+09, 2.156576861621567878e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.284428374826020747e+07, 6.745651497391541481e+09, 2.180602139668486780e+04
6.285491248500853777e+07, 6.733246223802750587e+09, 2.142181692231418492e+04
6.285491248500853032e+07, 6.734195003280589104e+09, 2.156574802602054478e+04
6.285491248500853777e+07, 6.734193858965560913e+09, 2.156566415461631186e+04
6.285491248500853032e+07, 6.734194964992415428e+09, 2.156568178743641329e+04
6.285491248500853032e+07, 6.734194829364137650e+09, 2.156569213221877726e+04
6.285491248500853032e+07, 6.734194829364137650e+09, 2.156569213221877726e+04
6.285491248500853032e+07, 6.734194829364137650e+09, 2.156569213221877726e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.284428374826020747e+07, 6.745651497391541481e+09, 2.180602139668486780e+04
6.285491248500854522e+07, 6.733243047777965546e+09, 2.143216106112508351e+04
6.285491248500853032e+07, 6.734195677712244987e+09, 2.156567053128998305e+04
6.285491248500853032e+07, 6.734195001764028549e+09, 2.156573957736793454e+04
6.285491248500853032e+07, 6.734195813340522766e+09, 2.156566018650761907e+04
6.285491248500853032e+07, 6.734194290560760498e+09, 2.156575928216697503e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194964951325417e+09, 2.156568869328148139e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.284428374826020747e+07, 6.745651497391541481e+09, 2.180602139668486780e+04
6.285491248500851542e+07, 6.733237797066515923e+09, 2.142374353090631121e+04
6.285491248500853032e+07, 6.734195677712244987e+09, 2.156567458080230426e+04
6.285491248500853032e+07, 6.734194964992415428e+09, 2.156568178743641329e+04
6.285491248500853777e+07, 6.734194716327112198e+09, 2.156569112148511704e+04
6.285491248500853032e+07, 6.734195948927710533e+09, 2.156565269805800199e+04
6.285491248500853032e+07, 6.734194829364137650e+09, 2.156569213221877726e+04
6.285491248500853032e+07, 6.734195003280589104e+09, 2.156575207553286600e+04
6.285491248500853777e+07, 6.734194041895456314e+09, 2.156576861621567878e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.284428374826020747e+07, 6.745651497391541481e+09, 2.180602139668486780e+04
6.285491248500851542e+07, 6.733241145513028145e+09, 2.143734025166261927e+04
6.285491248500853777e+07, 6.734193858965560913e+09, 2.156566415461631186e+04
6.285491248500853032e+07, 6.734194829364137650e+09, 2.156569213221877726e+04
6.285491248500853032e+07, 6.734195003280589104e+09, 2.156574802602054478e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.284428374826020747e+07, 6.745651497391541481e+09, 2.180602139668486780e+04
6.285491248500854522e+07, 6.733241172592552185e+09, 2.143259004481333614e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853777e+07, 6.734193994552748680e+09, 2.156565666616669478e+04
6.285491248500853032e+07, 6.734194964992415428e+09, 2.156568583694873450e+04
6.285491248500853032e+07, 6.734194290519670486e+09, 2.156576213849972191e+04
6.285491248500853777e+07, 6.734195375522886276e+09, 2.156562510405228750e+04
6.285491248500853032e+07, 6.734194964951325417e+09, 2.156568869328148139e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.284428374826020747e+07, 6.745651497391541481e+09, 2.180602139668486780e+04
6.285491248500854522e+07, 6.733239444288882256e+09, 2.143640000856705956e+04
6.285491248500854522e+07, 6.734193071496879578e+09, 2.156574063861321702e+04
6.285491248500853032e+07, 6.734195001805118561e+09, 2.156574077054750887e+04
6.285491248500853777e+07, 6.734194714810551643e+09, 2.156568267283251043e+04
6.285491248500853032e+07, 6.734195138867776871e+09, 2.156574053757092770e+04
6.285491248500853777e+07, 6.734194041895456314e+09, 2.156576861621567878e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.284428374826020747e+07, 6.745651497391541481e+09, 2.180602139668486780e+04
6.285491248500852287e+07, 6.733241253294220924e+09, 2.142854492607657448e+04
6.285491248500854522e+07, 6.734193610300257683e+09, 2.156567348866501925e+04
6.285491248500853777e+07, 6.734194987542577744e+09, 2.156567733776545720e+04
6.285491248500853032e+07, 6.734194829364137650e+09, 2.156569213221877726e+04
6.285491248500853032e+07, 6.734194964992415428e+09, 2.156568178743641329e+04
6.285491248500853032e+07, 6.734195813299432755e+09, 2.156566709235268718e+04
6.285491248500853032e+07, 6.734195003280589104e+09, 2.156574802602054478e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156576962694933900e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.285491248500853032e+07, 6.734194154932482719e+09, 2.156577367646166022e+04
6.284428374826020747e+07, 6.745651497391541481e+09, 2.180602139668486780e+04

