stock;harvest_value;npv;non_dominated;decision_variables
2800,563249;16471,37992;75266,06484;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'donothing', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'donothing', (4, 22): 'donothing'}
2638,685383;20611,98278;75415,65383;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2314,660688;29737,40611;77666,83058;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2638,685383;20611,98278;75415,65383;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2686,799518;19047,10984;75954,52446;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'donothing', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2461,164512;26246,89257;76736,83455;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'donothing', (4, 22): 'donothing'}
1530,818378;51106,96382;83835,782;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'clearcut_2035'}
2638,685383;20611,98278;75415,65383;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2549,833755;22875,93713;76028,20009;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2069,248525;35532,29026;79730,64743;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2130,254353;34507,63278;79445,36292;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'donothing', (4, 22): 'donothing'}
1960,379087;38432,53343;80504,83239;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2030,913869;36795,25437;80126,77502;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'even_2035', (4, 22): 'donothing'}
2686,799518;19047,10984;75954,52446;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'donothing', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2686,799518;19047,10984;75954,52446;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'donothing', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
1472,725559;52830,58596;84520,70679;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'below_2035', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'above_2035'}
3051,841349;9358,333168;73156,36491;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
1227,870487;60575,06105;86820,60173;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'clearcut_2035', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
2951,031951;12326,54347;73668,83151;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2691,443286;19060,91034;75012,47872;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2747,188674;17706,43636;75652,16478;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'donothing', (4, 22): 'donothing'}
2400,158684;27271,55006;77022,11906;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1567,841381;49950,29192;83542,60052;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'clearcut_2035'}
2691,443286;19060,91034;75012,47872;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2747,188674;17706,43636;75652,16478;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'donothing', (4, 22): 'donothing'}
2280,014516;30694,78336;78028,43599;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'even_2035'}
1810,280518;42720,19264;81740,98992;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
1680,623257;46479,51675;82573,27019;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
1489,648558;52269,67176;84224,44242;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'below_2035', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'clearcut_2035'}
2776,168964;17184,69834;74470,74822;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'donothing', (4, 22): 'donothing'}
2776,168964;17184,69834;74470,74822;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'donothing', (4, 22): 'donothing'}
2747,188674;17706,43636;75652,16478;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'donothing', (4, 22): 'donothing'}
2649,159843;19887,76575;76230,63075;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2153,01314;34635,58391;79117,61329;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'clearcut_2035'}
2220,56235;32237,46589;79466,91084;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'even_2035', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1878,583132;40683,12378;81054,73663;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1939,611145;39106,77172;80733,18738;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1554,538229;50255,4093;83579,336;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'clearcut_2035'}
3008,335738;11517,15168;73478,35429;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'donothing', (4, 22): 'donothing'}
3015,799541;10581,48181;73481,65766;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'below_2035', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1554,538229;50255,4093;83579,336;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'clearcut_2035'}
1365,0688;55966,62661;85354,57395;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'below_2035', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'clearcut_2035'}
2691,443286;19060,91034;75012,47872;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
1657,819754;47166,16328;82746,6047;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'even_2035'}
2429,646588;25829,71308;77874,53362;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
2842,846691;15644,5245;74047,9128;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'donothing', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'donothing', (4, 22): 'donothing'}
2800,563249;16471,37992;75266,06484;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'donothing', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'donothing', (4, 22): 'donothing'}
2842,846691;15644,5245;74047,9128;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'donothing', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'donothing', (4, 22): 'donothing'}
2886,142279;14340,80592;74313,93792;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'below_2035', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2563,661847;22353,62181;76875,34227;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2233,054923;32079,59235;78389,81935;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
2305,117339;29649,4779;78643,44621;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1777,963923;43742,92997;81740,28777;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1849,735269;41474,23759;81374,55029;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
1598,500016;48978,22159;83323,47666;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'even_2035', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
1431,129855;54110,43679;84914,66336;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'below_2035', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'clearcut_2035'}
2886,142279;14340,80592;74313,93792;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'below_2035', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2729,08296;18220,25442;74736,37242;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'donothing', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2638,685383;20611,98278;75415,65383;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
3189,55865;5666,976189;72062,36628;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
3189,55865;5666,976189;72062,36628;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2842,846691;15644,5245;74047,9128;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'donothing', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'donothing', (4, 22): 'donothing'}
3103,579382;8200,501134;72940,29172;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2030', (4, 19): 'below_2035', (4, 22): 'donothing'}
1390,361251;55378,67748;85316,48398;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'below_2035', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'below_2035', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'even_2035', (4, 22): 'below_2035'}
2389,674362;27232,18673;78268,19095;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'even_2035', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1725,20602;45294,00241;82143,46288;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2842,846691;15644,5245;74047,9128;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'donothing', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'donothing', (4, 22): 'donothing'}
2930,263358;13102,99306;74273,01101;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'even_2035', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
2366,357329;28335,64102;77311,55498;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'above_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
